country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
Argentina,Selección,85,22.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Alamos 2013 Selección Pinot Noir (Mendoza),Pinot Noir,Alamos,[2013]
US,SV Estate,87,43.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Stoller 2015 SV Estate Pinot Noir (Dundee Hills),Pinot Noir,Stoller,[2015]
US,Stoller Vineyards,87,28.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Chehalem 2021 Stoller Vineyards Pinot Noir (Dundee Hills),Pinot Noir,Chehalem,[2021]
US,Lot 531,87,21.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Cameron Hughes 2020 Lot 531 Pinot Noir (Willamette Valley),Pinot Noir,Cameron Hughes,[2020]
US,Drum Canyon Vineyard Estate Grown,91,41.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Dierberg 2018 Drum Canyon Vineyard Estate Grown Pinot Noir (Sta. Rita Hills),Pinot Noir,Dierberg,[2018]
US,Côte Sud Vineyard,91,67.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Domaine Serene 2017 Côte Sud Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Domaine Serene,[2017]
US,The Engineer Romanini Vineyard,91,37.0,California,Sonoma Coast,Virginie Boone,@vboone,Ernest 2018 The Engineer Romanini Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Ernest,[2018]
US,Pre,91,43.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Scott Paul 2018 Pre Pinot Noir (Dundee Hills),Pinot Noir,Scott Paul,[2018]
France,Chambertin Clos de Bèze Grand Cru,96,355.0,Burgundy,Chambertin Clos de Bèze,Roger Voss,@vossroger,Domaine Perrot-Minot 2016 Chambertin Clos de Bèze Grand Cru  (Chambertin Clos de Bèze),Pinot Noir,Domaine Perrot-Minot,[2016]
US,Ridgecrest Vineyards Wind Ridge Block,89,40.0,Oregon,Ribbon Ridge,Paul Gregutt,@paulgwine ,Chehalem 2018 Ridgecrest Vineyards Wind Ridge Block Pinot Noir (Ribbon Ridge),Pinot Noir,Chehalem,[2018]
US,Estate,89,37.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Dierberg 2018 Estate Pinot Noir (Santa Maria Valley),Pinot Noir,Dierberg,[2018]
US,The Famous Gate,89,53.0,California,Carneros,Virginie Boone,@vboone,Domaine Carneros 2018 The Famous Gate Pinot Noir (Carneros),Pinot Noir,Domaine Carneros,[2018]
US,Gisèle,89,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,WillaKenzie Estate 2019 Gisèle Pinot Noir,Pinot Noir,WillaKenzie Estate,[2019]
US,Lennox,88,34.0,California,Russian River Valley,Virginie Boone,@vboone,R2 2020 Lennox Pinot Noir (Russian River Valley),Pinot Noir,R2,[2020]
US,Estate,87,27.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2018 Estate Pinot Noir (Willamette Valley),Pinot Noir,Willamette Valley Vineyards,[2018]
US,Tondre's Grapefield,94,54.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Silver Mountain 2015 Tondre's Grapefield Pinot Noir (Santa Lucia Highlands),Pinot Noir,Silver Mountain,[2015]
US,Elizabeth's Vista Estate,94,54.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Cottonwood Canyon 2016 Elizabeth's Vista Estate Pinot Noir (Santa Maria Valley),Pinot Noir,Cottonwood Canyon,[2016]
US,San Benito County,94,36.0,California,Central Coast,Matt Kettmann,@mattkettmann,Williams Selyem 2021 San Benito County Pinot Noir (Central Coast),Pinot Noir,Williams Selyem,[2021]
US,Weir Vineyard,92,46.0,California,Yorkville Highlands,Jim Gordon,@gordone_cellars,Williams Selyem 2019 Weir Vineyard Pinot Noir (Yorkville Highlands),Pinot Noir,Williams Selyem,[2019]
France,Champs-Perdrix,92,42.0,Burgundy,Marsannay,Roger Voss,@vossroger,Domaine Huguenot 2019 Champs-Perdrix  (Marsannay),Pinot Noir,Domaine Huguenot,[2019]
US,Ashley's,92,42.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Fess Parker 2019 Ashley's Pinot Noir (Sta. Rita Hills),Pinot Noir,Fess Parker,[2019]
US,Cummings Vineyard,92,45.0,California,Russian River Valley,Virginie Boone,@vboone,MacRostie 2019 Cummings Vineyard Pinot Noir (Russian River Valley),Pinot Noir,MacRostie,[2019]
US,Dona Margarita Vineyard Chico's Run Unfiltered,92,44.0,California,Sonoma Coast,Virginie Boone,@vboone,Marimar Estate 2018 Dona Margarita Vineyard Chico's Run Unfiltered Pinot Noir (Sonoma Coast),Pinot Noir,Marimar Estate,[2018]
US,Unfiltered,88,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,J. Christopher 2017 Unfiltered Pinot Noir (Willamette Valley),Pinot Noir,J. Christopher,[2017]
US,The Estate,88,35.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Patton Valley 2017 The Estate Pinot Noir (Willamette Valley),Pinot Noir,Patton Valley,[2017]
US,Bien Nacido Vineyard,95,56.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Three Sticks 2018 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Three Sticks,[2018]
France,Collection Premier Cru,90,40.0,Burgundy,Beaune,Roger Voss,@vossroger,L. Tramier & Fils 2021 Collection Premier Cru  (Beaune),Pinot Noir,L. Tramier & Fils,[2021]
US,Ruby Vineyard,84,32.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Apolloni 2014 Ruby Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Apolloni,[2014]
US,Vintner's Reserve,87,29.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Sweet Cheeks 2020 Vintner's Reserve Pinot Noir (Willamette Valley),Pinot Noir,Sweet Cheeks,[2020]
US,Maple Ranch,89,38.0,Oregon,Rogue Valley,Paul Gregutt,@paulgwine ,Foris 2014 Maple Ranch Pinot Noir (Rogue Valley),Pinot Noir,Foris,[2014]
US,Bateman Vineyard,90,36.0,California,Russian River Valley,Virginie Boone,@vboone,Sonoma-Loeb 2021 Bateman Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Sonoma-Loeb,[2021]
Argentina,Extra Brut,83,33.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Gauchezco NV Extra Brut Pinot Noir (Mendoza),Pinot Noir,Gauchezco,[]
Argentina,Broquel,83,12.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Trapiche 2020 Broquel Pinot Noir (Mendoza),Pinot Noir,Trapiche,[2020]
US,Dutton Ranch,89,41.0,California,Russian River Valley,Virginie Boone,@vboone,Migration 2020 Dutton Ranch Pinot Noir (Russian River Valley),Pinot Noir,Migration,[2020]
US,Old Camp,89,36.0,California,Russian River Valley,Virginie Boone,@vboone,Sanglier Cellars 2020 Old Camp Pinot Noir (Russian River Valley),Pinot Noir,Sanglier Cellars,[2020]
US,Selleck,92,56.0,California,Mt. Harlan,Matt Kettmann,@mattkettmann,Calera 2020 Selleck Pinot Noir (Mt. Harlan),Pinot Noir,Calera,[2020]
US,Weir Vineyard Méthode Ancienne,92,52.0,California,Yorkville Highlands,Jim Gordon,@gordone_cellars,Talisman 2020 Weir Vineyard Méthode Ancienne Pinot Noir (Yorkville Highlands),Pinot Noir,Talisman,[2020]
US,Benchbreak,87,21.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Cambria 2020 Benchbreak Pinot Noir (Santa Maria Valley),Pinot Noir,Cambria,[2020]
US,Rosé of,87,19.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Left Coast Cellars 2021 Rosé of Pinot Noir (Willamette Valley),Pinot Noir,Left Coast Cellars,[2021]
US,Gemini,87,23.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,A Blooming Hill Vineyard 2020 Gemini Pinot Noir (Willamette Valley),Pinot Noir,A Blooming Hill Vineyard,[2020]
US,Clone 115,92,41.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Riverbench 2019 Clone 115 Pinot Noir (Santa Maria Valley),Pinot Noir,Riverbench,[2019]
US,Sangiacomo Roberts Road Vineyard,92,44.0,California,Sonoma Coast,Jim Gordon,@gordone_cellars,Saxon Brown 2018 Sangiacomo Roberts Road Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Saxon Brown,[2018]
US,Strandline,92,38.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Harper Voit 2019 Strandline Pinot Noir (Willamette Valley),Pinot Noir,Harper Voit,[2019]
US,Antiquum Vineyard,92,39.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Trathen Hall 2019 Antiquum Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Trathen Hall,[2019]
US,La Sorella,91,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,de Lancellotti 2020 La Sorella Pinot Noir (Willamette Valley),Pinot Noir,de Lancellotti,[2020]
US,Private Stash #12,91,54.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Roco 2020 Private Stash #12 Pinot Noir (Chehalem Mountains),Pinot Noir,Roco,[2020]
US,Jory Hills Vineyard,91,39.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,WillaKenzie Estate 2020 Jory Hills Vineyard Pinot Noir (Dundee Hills),Pinot Noir,WillaKenzie Estate,[2020]
US,No Man's Land Wädenswil,86,20.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Dauntless 2021 No Man's Land Wädenswil Pinot Noir (Chehalem Mountains),Pinot Noir,Dauntless,[2021]
France,Petit Bourgeois Rosé de,86,13.0,Loire Valley,Val de Loire,Roger Voss,@vossroger,Henri Bourgeois 2022 Petit Bourgeois Rosé de Pinot Noir (Val de Loire),Pinot Noir,Henri Bourgeois,[2022]
US,La Encantada Vineyard,93,39.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Transcendence 2020 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Transcendence,[2020]
US,Bien Nacido Vineyard,93,42.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Kynsi 2019 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Kynsi,[2019]
US,Rancho Santa Rosa,93,33.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Lincourt 2020 Rancho Santa Rosa Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt,[2020]
US,Two Creeks Vineyards,93,38.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Cakebread 2020 Two Creeks Vineyards Pinot Noir (Anderson Valley),Pinot Noir,Cakebread,[2020]
Australia,SV,90,29.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,Loom 2019 SV Pinot Noir (Adelaide Hills),Pinot Noir,Loom,[2019]
US,Burnside Road Vineyard Emerson Block Estate Grown Estate Bottled,90,33.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2020 Burnside Road Vineyard Emerson Block Estate Grown Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Balletto,[2020]
US,Blanc de Noir Sparkling Wine Atavus Vineyard,90,46.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,@wawinereport,Analemma 2018 Blanc de Noir Sparkling Wine Atavus Vineyard Pinot Noir (Columbia Gorge (WA)),Pinot Noir,Analemma,[2018]
France,Domaine Aegerter,90,39.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2021 Domaine Aegerter  (Nuits-St.-Georges),Pinot Noir,Jean-Luc and Paul Aegerter,[2021]
US,Estate Grown Estate Bottled,90,26.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2021 Estate Grown Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Balletto,[2021]
US,TBH Vineyard,93,53.0,California,Sonoma Coast,Virginie Boone,@vboone,Small Vines 2020 TBH Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Small Vines,[2020]
US,Soberanes Vineyard,93,39.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Bruliam 2020 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Bruliam,[2020]
US,John Sebastiano VIneyard,93,42.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Couloir 2020 John Sebastiano VIneyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Couloir,[2020]
US,La Encantada Vineyard,93,39.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Rideau 2020 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Rideau,[2020]
France,Le Vaucrain,85,30.0,Burgundy,Côte de Nuits-Villages,Roger Voss,@vossroger,Louis Jadot 2017 Le Vaucrain  (Côte de Nuits-Villages),Pinot Noir,Louis Jadot,[2017]
US,Monastery,94,54.0,California,Russian River Valley,Virginie Boone,@vboone,Lynmar 2019 Monastery Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,[2019]
US,Susanna's Vineyard,94,52.0,California,Sonoma Coast,Virginie Boone,@vboone,Lynmar 2019 Susanna's Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Lynmar,[2019]
US,Highlands Ranch,94,36.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Mignanelli 2019 Highlands Ranch Pinot Noir (Santa Lucia Highlands),Pinot Noir,Mignanelli,[2019]
US,Susanna's Vineyard Anisya's Blend,93,51.0,California,Sonoma Coast,Virginie Boone,@vboone,Lynmar 2019 Susanna's Vineyard Anisya's Blend Pinot Noir (Sonoma Coast),Pinot Noir,Lynmar,[2019]
US,Limited Selection,93,46.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Gainey 2019 Limited Selection Pinot Noir (Sta. Rita Hills),Pinot Noir,Gainey,[2019]
US,Estate Cuvée,87,38.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Maysara 2013 Estate Cuvée Pinot Noir (McMinnville),Pinot Noir,Maysara,[2013]
US,Prince Hill Pommard,90,54.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Erath 2014 Prince Hill Pommard Pinot Noir (Dundee Hills),Pinot Noir,Erath,[2014]
US,Pataccoli Family Vineyard,88,44.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Redhawk 2012 Pataccoli Family Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Redhawk,[2012]
US,Ultimate Red,88,28.0,California,Carneros,Virginie Boone,@vboone,Calla Lily 2020 Ultimate Red Pinot Noir (Carneros),Pinot Noir,Calla Lily,[2020]
US,Rosé of,88,19.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Center of Effort 2022 Rosé of Pinot Noir (Edna Valley),Pinot Noir,Center of Effort,[2022]
US,Canary Hill Vineyard,91,50.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Ken Wright 2016 Canary Hill Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Ken Wright,[2016]
US,Estate,91,44.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Carabella 2015 Estate Pinot Noir (Chehalem Mountains),Pinot Noir,Carabella,[2015]
US,Nysa Vineyard,91,57.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Torii Mor 2015 Nysa Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Torii Mor,[2015]
US,Reserve,91,46.0,Oregon,Oregon,Paul Gregutt,@paulgwine ,Iris Vineyards 2014 Reserve Pinot Noir (Oregon),Pinot Noir,Iris Vineyards,[2014]
US,Nysa Vineyard,91,50.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Ken Wright 2016 Nysa Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Ken Wright,[2016]
US,Carabella Vineyard,91,39.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Kudos 2015 Carabella Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Kudos,[2015]
US,Rosé of,88,20.0,California,Russian River Valley,Virginie Boone,@vboone,Merriam 2021 Rosé of Pinot Noir (Russian River Valley),Pinot Noir,Merriam,[2021]
US,Calliope Vineyard,88,41.0,California,Russian River Valley,Virginie Boone,@vboone,Moshin 2018 Calliope Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Moshin,[2018]
US,Woods Vineyard Rosé of,88,23.0,California,Russian River Valley,Virginie Boone,@vboone,Ousterhout 2021 Woods Vineyard Rosé of Pinot Noir (Russian River Valley),Pinot Noir,Ousterhout,[2021]
US,Underwood Mountain Vineyard,88,26.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,@wawinereport,Savage Grace 2018 Underwood Mountain Vineyard Pinot Noir (Columbia Gorge (WA)),Pinot Noir,Savage Grace,[2018]
France,Les Vignottes,86,33.0,Burgundy,Côte de Nuits-Villages,Roger Voss,@vossroger,Domaine Jean Petitot et Fils 2017 Les Vignottes  (Côte de Nuits-Villages),Pinot Noir,Domaine Jean Petitot et Fils,[2017]
France,Réserve,86,20.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Bouchard Père & Fils 2018 Réserve  (Bourgogne),Pinot Noir,Bouchard Père & Fils,[2018]
US,Five Mountain,91,41.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Elk Cove 2020 Five Mountain Pinot Noir (Chehalem Mountains),Pinot Noir,Elk Cove,[2020]
US,Single Block Series Block 10 Estate Grown,91,37.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Winter's Hill 2020 Single Block Series Block 10 Estate Grown Pinot Noir (Dundee Hills),Pinot Noir,Winter's Hill,[2020]
US,Estate Selection,89,42.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Erath 2014 Estate Selection Pinot Noir (Willamette Valley),Pinot Noir,Erath,[2014]
US,Heritage Cuvée,89,42.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Arbor Brook 2014 Heritage Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Arbor Brook,[2014]
US,Grande Cuvée,89,34.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Soléna 2014 Grande Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Soléna,[2014]
US,Hyland Vineyard,89,53.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Soléna 2014 Hyland Vineyard Pinot Noir (McMinnville),Pinot Noir,Soléna,[2014]
US,Sangiacomo Vineyard,91,37.0,California,Sonoma Coast,Virginie Boone,@vboone,La Follette 2019 Sangiacomo Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,La Follette,[2019]
US,River South Ranch,91,38.0,California,Russian River Valley,Virginie Boone,@vboone,Levendi 2019 River South Ranch Pinot Noir (Russian River Valley),Pinot Noir,Levendi,[2019]
US,Kessler-Haak Vineyard,91,37.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Loring Wine Company 2020 Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company,[2020]
US,Tina Marie Vineyard,91,36.0,California,Green Valley,Virginie Boone,@vboone,Martin Ray 2019 Tina Marie Vineyard Pinot Noir (Green Valley),Pinot Noir,Martin Ray,[2019]
US,Heirloom Grace Benoist Ranch Estate Grown,91,60.0,California,Carneros,Virginie Boone,@vboone,Etude 2019 Heirloom Grace Benoist Ranch Estate Grown Pinot Noir (Carneros),Pinot Noir,Etude,[2019]
US,Autograph,91,45.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,R. Stuart & Co. 2019 Autograph Pinot Noir (Willamette Valley),Pinot Noir,R. Stuart & Co.,[2019]
US,The Charm,91,37.0,California,Russian River Valley,Jim Gordon,@gordone_cellars,Shane Wines 2019 The Charm Pinot Noir (Russian River Valley),Pinot Noir,Shane Wines,[2019]
US,Bella Vida Vineyard Unfiltered,92,50.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,J. Christopher 2017 Bella Vida Vineyard Unfiltered Pinot Noir (Dundee Hills),Pinot Noir,J. Christopher,[2017]
US,Estate Grown,85,27.0,California,Russian River Valley,Virginie Boone,@vboone,Willowbrook 2019 Estate Grown Pinot Noir (Russian River Valley),Pinot Noir,Willowbrook,[2019]
US,Statement,90,73.0,Oregon,Ribbon Ridge,Paul Gregutt,@paulgwine ,Chehalem 2017 Statement Pinot Noir (Ribbon Ridge),Pinot Noir,Chehalem,[2017]
US,Boekenoogen Vineyard,90,38.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Gallegos 2017 Boekenoogen Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Gallegos,[2017]
US,Sharecropper's,90,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Owen Roe 2018 Sharecropper's Pinot Noir (Willamette Valley),Pinot Noir,Owen Roe,[2018]
US,Marshall Davis Vineyard,90,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Marshall Davis 2021 Marshall Davis Vineyard Pinot Noir,Pinot Noir,Marshall Davis,[2021]
US,Inchinnan,91,45.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Carabella 2019 Inchinnan Pinot Noir (Chehalem Mountains),Pinot Noir,Carabella,[2019]
US,Dijon 115,91,41.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Hyland 2020 Dijon 115 Pinot Noir (McMinnville),Pinot Noir,Hyland,[2020]
US,Antsy Pants,91,43.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Love & Squalor 2018 Antsy Pants Pinot Noir (Willamette Valley),Pinot Noir,Love & Squalor,[2018]
US,Methode a l'Ancienne,91,33.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Navarro 2019 Methode a l'Ancienne Pinot Noir (Anderson Valley),Pinot Noir,Navarro,[2019]
US,Lia's Vineyard,94,49.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,J. Christopher 2019 Lia's Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,J. Christopher,[2019]
US,Rebel Rebel Quinta del Mar Vineyard,94,41.0,California,Central Coast,Matt Kettmann,@mattkettmann,La Voix 2020 Rebel Rebel Quinta del Mar Vineyard Pinot Noir (Central Coast),Pinot Noir,La Voix,[2020]
US,Black Label Bassi Vineyard,94,43.0,California,San Luis Obispo County,Matt Kettmann,@mattkettmann,Sinor-LaVallee 2019 Black Label Bassi Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Sinor-LaVallee,[2019]
US,Sangiacomo Vineyard,94,44.0,California,Sonoma Coast,Virginie Boone,@vboone,Sojourn 2020 Sangiacomo Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Sojourn,[2020]
US,Valenti Vineyard,94,45.0,California,Mendocino Ridge,Jim Gordon,@gordone_cellars,Baxter 2019 Valenti Vineyard Pinot Noir (Mendocino Ridge),Pinot Noir,Baxter,[2019]
US,Woodruff Family Vineyard,94,50.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Big Basin 2019 Woodruff Family Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Big Basin,[2019]
US,Satisfaction Kessler-Haak Vineyard,94,57.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,La Voix 2019 Satisfaction Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,La Voix,[2019]
US,Rocheux Reserve,94,54.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Le Cadeau 2020 Rocheux Reserve Pinot Noir (Chehalem Mountains),Pinot Noir,Le Cadeau,[2020]
US,Georganne,94,50.0,California,Russian River Valley,Virginie Boone,@vboone,Merry Edwards 2019 Georganne Pinot Noir (Russian River Valley),Pinot Noir,Merry Edwards,[2019]
US,Dierberg Vineyard,87,37.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Dierberg 2017 Dierberg Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Dierberg,[2017]
US,Gia,87,19.0,California,California,Jim Gordon,@gordone_cellars,Francis Ford Coppola 2018 Gia Pinot Noir (California),Pinot Noir,Francis Ford Coppola,[2018]
US,Dark Star Hill,90,41.0,California,Russian River Valley,Virginie Boone,@vboone,Martin Ray 2019 Dark Star Hill Pinot Noir (Russian River Valley),Pinot Noir,Martin Ray,[2019]
US,Proprietor Grown Reserve,90,42.0,California,Marin County,Jim Gordon,@gordone_cellars,Kendric 2018 Proprietor Grown Reserve Pinot Noir (Marin County),Pinot Noir,Kendric,[2018]
US,Estate,87,33.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Benton-Lane 2013 Estate Pinot Noir (Willamette Valley),Pinot Noir,Benton-Lane,[2013]
US,Sweeney Estate,87,47.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Cherry Hill 2012 Sweeney Estate Pinot Noir (Eola-Amity Hills),Pinot Noir,Cherry Hill,[2012]
US,East Slope,93,67.0,California,Carneros,Virginie Boone,@vboone,Donum 2018 East Slope Pinot Noir (Carneros),Pinot Noir,Donum,[2018]
US,Hellenthal,93,47.0,California,Sonoma Coast,Virginie Boone,@vboone,W.H. Smith 2018 Hellenthal Pinot Noir (Sonoma Coast),Pinot Noir,W.H. Smith,[2018]
US,Nash Mill Vineyard,93,42.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Waits-Mast 2018 Nash Mill Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Waits-Mast,[2018]
US,Dutton Ranch Widdoes Vineyard,93,48.0,California,Russian River Valley,Virginie Boone,@vboone,Lucie 2019 Dutton Ranch Widdoes Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie,[2019]
US,Reed Vineyard,93,55.0,California,Mt. Harlan,Matt Kettmann,@mattkettmann,Calera 2018 Reed Vineyard Pinot Noir (Mt. Harlan),Pinot Noir,Calera,[2018]
US,Trenton Estate Vineyard,95,58.0,California,Russian River Valley,Virginie Boone,@vboone,Joseph Swan Vineyards 2018 Trenton Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,[2018]
US,Estate Whole Cluster,94,52.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Ayoub 2020 Estate Whole Cluster Pinot Noir (Dundee Hills),Pinot Noir,Ayoub,[2020]
US,??? Vineyards,94,44.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Ayoub 2020 ??? Vineyards Pinot Noir (Dundee Hills),Pinot Noir,Ayoub,[2020]
US,La Colline Single Vineyard,94,50.0,California,Arroyo Grande Valley,Matt Kettmann,@mattkettmann,Laetitia 2019 La Colline Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia,[2019]
US,Les Galets Single Vineyard,94,50.0,California,Arroyo Grande Valley,Matt Kettmann,@mattkettmann,Laetitia 2019 Les Galets Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia,[2019]
US,Fleur de Lis Vineyard,94,69.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Domaine Serene 2018 Fleur de Lis Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Domaine Serene,[2018]
US,Winery Hill Vineyard,94,69.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Domaine Serene 2018 Winery Hill Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Domaine Serene,[2018]
France,Bastion Premier Cru,91,45.0,Burgundy,Beaune,Roger Voss,@vossroger,Chanson Père et Fils 2019 Bastion Premier Cru  (Beaune),Pinot Noir,Chanson Père et Fils,[2019]
